Date,Open,High,Low,Close,Adj Close,Volume,Daily_Return,Year,Month,Year_Month,Day_Range,Intraday_Return,MA_20,MA_50,MA_200,Rolling_Volatility,Running_Peak,Drawdown
2014-05-14,435.330658,441.365906,429.443787,437.655701,432.927490,2909047,0.3174937982121821,2014,05,2014-05,11.92211900000001,0.5340866665999879,419.04037165,406.20603331999996,364.11055101,1.7570973532066942,440.475464,-0.6401634666306785
2014-05-15,440.277588,443.888855,432.510895,434.984344,430.284973,4399959,-0.610378659273994,2014,05,2014-05,11.377959999999973,-1.2022515213742742,420.41067345,406.96687254000005,364.82785707000005,1.6262714935844174,440.475464,-1.2466347047198905
2014-05-16,439.387146,460.065338,438.793488,445.076111,440.267731,9495197,2.3200299365257164,2014,05,2014-05,21.271849999999972,1.2947499834235143,422.32513880000005,407.61788937999995,365.57979173499996,1.679256957840436,445.076111,0
2014-05-19,451.160858,452.941742,438.100922,439.68396,434.933807,5885250,-1.2115121137112688,2014,05,2014-05,14.840819999999951,-2.5438594231949097,423.0820205,408.28473692,366.30006609,1.4437881925834486,445.076111,-1.2115121137112688
2014-05-20,441.316437,447.054901,431.966736,435.18222,430.480713,6295237,-1.0238581366488875,2014,05,2014-05,15.088164999999947,-1.3899815383490994,423.46540825,408.81801694,367.005252245,1.4627830876679404,445.076111,-2.2229660850074366
2014-05-21,437.606232,440.228119,429.493256,432.313019,427.642517,5302879,-0.6593102539896909,2014,05,2014-05,10.734863000000018,-1.2095835509033566,423.8685836000001,409.35921202,367.68323030499994,1.459725764471441,445.076111,-2.86762009565596
2014-05-22,432.857178,436.468445,423.705322,426.228271,421.623535,7668503,-1.4074866433758708,2014,05,2014-05,12.76312299999995,-1.5314305357320355,424.1530318,409.80146848000004,368.38000673000005,1.483208701219739,445.076111,-4.234745369202711
2014-05-23,422.81488,435.231689,420.489838,426.722961,422.112854,7404500,0.11606222150383624,2014,05,2014-05,14.741850999999997,0.9243007247048592,424.4622145,410.24075680000004,369.050564285,1.4831163847449194,445.076111,-4.123598087249402
2014-05-26,433.351868,448.934723,433.351868,439.337677,434.591278,9211965,2.956184024041769,2014,05,2014-05,15.582854999999995,1.3812814578660038,425.49117875,411.1915588,369.83786973499997,1.609482688345007,445.076111,-1.2893152110785924
2014-05-27,442.602631,446.560181,428.899628,431.966736,427.299988,5553985,-1.6777393303329093,2014,05,2014-05,17.660552999999993,-2.403034743821925,426.48798815,411.95635556,370.56061754,1.6138787270885233,445.076111,-2.9454231930232715
2014-05-28,428.404938,431.175201,419.005737,424.200043,419.617188,8522101,-1.7979840466234491,2014,05,2014-05,12.169464000000005,-0.9815234669400618,427.46748340000005,412.74588742,371.252199725,1.6136814698292992,445.076111,-4.690449000530615
2014-05-29,419.945648,427.761841,416.878571,419.797241,415.261963,7166289,-1.0379070140735485,2014,05,2014-05,10.883269999999982,-0.03533957327735425,427.93991535000004,413.46418270000004,371.9143474,1.613468063526084,445.076111,-5.6796735154361135
2014-05-30,407.133087,417.719543,402.730316,410.645416,406.208984,11146212,-2.1800583963342377,2014,05,2014-05,14.989226999999971,0.8626980002733167,427.95475605,413.89555598,372.55893358000003,1.6940638666826768,445.076111,-7.735911712412714
2014-06-02,410.595947,418.214233,406.193176,416.284912,411.787567,5511595,1.3733249612117935,2014,06,2014-06,12.021056999999985,1.3855385182357867,428.26641225000003,414.67717217999996,373.21786577,1.720679441420076,445.076111,-6.468825957724792
2014-06-03,412.921021,419.500427,411.832672,416.43335,411.934387,8909589,0.035657790066625984,2014,06,2014-06,7.667755,0.8506055205167242,428.35298455000003,415.40041498,373.920331135,1.7030207602029015,445.076111,-6.435474808037946
2014-06-04,420.489838,424.942078,416.532288,417.571136,413.059875,6501247,0.27322163318571996,2014,06,2014-06,8.409789999999987,-0.6941195092567245,428.6176467,416.23842644,374.62898012,1.6974032146801628,445.076111,-6.179836284226003
2014-06-05,415.542877,431.422546,412.723145,430.383698,425.734039,9086539,3.068354322268088,2014,06,2014-06,18.699401000000023,3.5714295254301773,429.20880580000005,417.14569512,375.389324665,1.7987821316270036,445.076111,-3.3011012356940554
2014-06-06,432.362488,435.825348,423.952698,434.440186,429.746704,8151455,0.9425282646277188,2014,06,2014-06,11.872650000000021,0.48054538903476707,429.78265075,418.08759210000005,376.122708305,1.7960752130350854,445.076111,-2.3896867832567272
2014-06-09,434.835938,448.58844,434.835938,443.839386,439.044312,7065184,2.1635199281495585,2014,06,2014-06,13.752501999999993,2.070539073060698,429.95084685,419.23033502,376.763336965,1.6095813878662726,445.076111,-0.2778682048832846
2014-06-10,445.521332,450.56723,437.754639,448.58844,443.742065,6419352,1.0699938197913785,2014,06,2014-06,12.812590999999998,0.6884312331872853,430.56674039999996,420.25435114,377.45318758,1.606718374244148,448.58844,0
2014-06-11,447.203308,448.687378,433.104523,441.019623,436.255035,5884465,-1.687251905109273,2014,06,2014-06,15.582855000000052,-1.3827458092058587,430.7349365,421.22494074,378.165794085,1.6575483861307083,448.58844,-1.687251905109273
2014-06-12,440.277588,446.659149,437.062073,444.779297,439.974091,4270136,0.8524958536822206,2014,06,2014-06,9.597076000000015,1.0224706236920706,431.22468415000003,422.25885126000003,378.96521944,1.6590906137377979,448.58844,-0.849139803959283
2014-06-13,445.175049,445.471863,430.383698,433.599213,428.914795,5456728,-2.513625088984294,2014,06,2014-06,15.088165000000004,-2.600288588950092,430.65083925,423.04244624,379.731500265,1.6744104097393635,448.58844,-3.341420701790704
2014-06-16,431.867798,433.599213,424.496857,426.27774,421.672455,4802036,-1.688534660693682,2014,06,2014-06,9.102356000000043,-1.2943910210225953,429.98052825,423.59056696,380.41863008499996,1.6940994185916758,448.58844,-4.973534315775056
2014-06-17,429.493256,438.496674,422.617004,436.2211,431.508362,4886836,2.3326012754032113,2014,06,2014-06,15.879669999999976,1.5664609178403504,430.03247225000007,424.12087886,381.11095430499995,1.76674347393454,448.58844,-2.75694576525423
2014-06-18,439.782898,440.277588,425.980927,428.553345,423.923462,3046408,-1.7577680217669434,2014,06,2014-06,14.296660999999972,-2.5534310340553557,429.84448855,424.55225215999997,381.77903841500006,1.805833504385175,448.58844,-4.466253075982077
2014-06-19,433.351868,439.090332,430.383698,433.945496,429.257355,6736247,1.2582216573295006,2014,06,2014-06,8.706634000000008,0.13698521774918643,430.2303498,425.20722653999997,382.51390627499995,1.7970284950504551,448.58844,-3.264226782125727
2014-06-20,436.517914,437.358887,428.355469,433.401337,428.719055,4781531,-0.1253980062049035,2014,06,2014-06,9.003417999999954,-0.7139631387499039,430.5642686,425.88099974,383.20697238,1.7977616765711868,448.58844,-3.3855315130278387
2014-06-23,431.76886,437.804108,426.624023,430.977325,426.321259,3799762,-0.5592996128666775,2014,06,2014-06,11.180084999999963,-0.1833237811545766,430.146251,426.17187923999995,383.84809557499995,1.6704345063035697,448.58844,-3.9258958612486725
2014-06-24,429.493256,440.871216,429.493256,437.457825,432.731720,4020018,1.503675396379614,2014,06,2014-06,11.37796000000003,1.8544107244375545,430.42080545,426.39647032,384.55501315000004,1.662014751524641,448.58844,-2.4812531950221404
2014-06-25,436.369507,443.839386,434.539124,438.546143,433.808319,4478733,0.24878238262167524,2014,06,2014-06,9.300261999999975,0.49880570596331186,431.13811045,426.78529968000004,385.26514621,1.6024810032524208,448.58844,-2.2386437332179177
2014-06-26,438.298798,444.086731,431.570984,433.351868,428.670135,4074119,-1.184430665486425,2014,06,2014-06,12.515746999999976,-1.1286661114685403,431.8158418,427.30077087999996,385.96093326000005,1.6086584735097544,448.58844,-3.3965592158371196
2014-06-27,432.461426,436.171631,425.535706,427.761841,423.140503,2621189,-1.2899510565857353,2014,06,2014-06,10.635924999999986,-1.0867061701822194,432.67166305,427.72027162,386.55778156,1.5514782835022598,448.58844,-4.642696320930603
2014-06-30,429.394318,431.570984,424.496857,426.722961,422.112854,3244342,-0.24286411279027714,2014,06,2014-06,7.074127000000033,-0.6221221120117385,433.19356550000003,427.76380431999996,387.117774995,1.5299559145691408,448.58844,-4.874284990491506
2014-07-01,428.207062,448.09375,428.207062,446.016022,441.197510,6431546,4.521214643521379,2014,07,2014-07,19.886687999999992,4.158959900572591,434.67269910000005,428.13383546,387.775717805,1.8165549766542588,448.58844,-0.5734472337271933
2014-07-02,446.60965,453.733246,440.376526,450.962982,446.090973,5826459,1.1091440118713918,2014,07,2014-07,13.356719999999996,0.9747509934010659,436.34229139999997,428.66810486,388.30108279499996,1.8240719181518312,450.962982,0
2014-07-03,450.962982,467.782562,450.171448,464.764923,459.743835,10138512,3.060548548528091,2014,07,2014-07,17.611113999999986,3.060548548528091,438.06135265,429.55261718,388.94072192499993,1.8234719102731236,464.764923,0
2014-07-04,465.012268,469.217163,461.549408,464.468109,459.450256,7059490,-0.06386325329460879,2014,07,2014-07,7.667755,-0.11702035353613062,439.5627488,430.43119322,389.61350558500004,1.821617359848367,464.764923,-0.06386325329460879
2014-07-07,468.969818,474.856689,467.089996,473.768372,468.650024,5301439,2.0023469469246105,2014,07,2014-07,7.766693000000032,1.023211689925859,441.05919810000006,431.53139282000006,390.32982241999997,1.813512433736601,473.768372,0
2014-07-08,474.411469,479.556274,460.411621,465.012268,459.988464,6757729,-1.8481824700615501,2014,07,2014-07,19.14465299999995,-1.981233931762304,441.8803895,432.59102722000006,391.01571551499995,1.8684445859687704,473.768372,-1.8481824700615501
2014-07-09,464.814392,464.91333,448.192688,452.397583,449.422516,3927485,-2.7127639135748582,2014,07,2014-07,16.720641999999998,-2.6713477925184383,442.44928749999997,433.54677612,391.620231505,1.9357184238492386,473.768372,-4.510809556531562
2014-07-10,455.316284,469.711884,444.977173,448.341095,445.392700,5359992,-0.8966643838148007,2014,07,2014-07,24.734711000000004,-1.5319436719289399,442.6273774,434.30662598000004,392.19556048500004,1.9415817990816362,473.768372,-5.36702711763123
2014-07-11,450.418793,456.553009,439.090332,441.217499,438.315948,2738220,-1.5888786639110162,2014,07,2014-07,17.462676999999985,-2.042830837211541,443.0082917,434.92400392,392.674424165,1.8873802993564475,473.768372,-6.870630232783885
2014-07-14,440.277588,453.980591,437.903046,451.160858,448.193909,3611521,2.253618458591563,2014,07,2014-07,16.077544999999986,2.471910970857785,444.25244760000004,435.74618532,393.25643161,1.8961643775145198,473.768372,-4.771849565339912
2014-07-15,453.386963,459.9664,451.853424,457.98761,454.975769,3609319,1.5131525439203768,2014,07,2014-07,8.112976000000003,1.0147285598064357,445.34077310000004,436.61189944,393.894834015,1.8584329863051332,473.768372,-3.33090238450953
2014-07-16,461.252594,466.595306,457.196106,465.309082,462.249084,3592346,1.5986179189432594,2014,07,2014-07,9.399200000000008,0.8794504470580824,447.17855995,437.67252322,394.553766205,1.8177302067841303,473.768372,-1.7855328679475484
2014-07-17,462.044128,472.284271,460.213745,470.256042,467.163513,5114632,1.0631556940038387,2014,07,2014-07,12.070525999999973,1.7773008036150129,448.99408725,438.70643373999997,395.202804595,1.8135587753579534,473.768372,-0.7413601682976043
2014-07-18,466.793182,472.432678,461.401001,470.256042,467.163513,4148084,0,2014,07,2014-07,11.031677000000002,0.741840312483394,450.83682250000004,439.65228884000004,395.85456393,1.8117967963297497,473.768372,-0.7413601682976043
2014-07-21,471.195953,473.37262,465.012268,469.90976,466.819519,2147835,-0.07363690608359558,2014,07,2014-07,8.360351999999978,-0.27296350739242636,452.78344425000006,440.24097476000003,396.52165866,1.8011423066947092,473.768372,-0.8144511596903294
2014-07-22,469.90976,483.019135,467.238403,481.535065,478.368378,4245591,2.473944146212236,2014,07,2014-07,15.780732,2.473944146212236,454.98730624999996,441.14626468,397.28447665499993,1.8436209114916526,481.535065,0
2014-07-23,480.347778,482.722321,471.690643,479.704681,476.550049,4745188,-0.38011437443293583,2014,07,2014-07,11.031678,-0.13388153947076478,457.04523315000006,441.98724428,398.022559995,1.8534175009401497,481.535065,-0.38011437443293583
2014-07-24,478.072205,482.029755,472.036926,480.100433,476.943176,3338881,0.08249909072703335,2014,07,2014-07,9.992829000000029,0.42425139524687755,459.3826614000001,442.88956606,398.711668575,1.815308855724635,481.535065,-0.2979288746085324
2014-07-25,480.842468,480.842468,451.55661,456.206726,453.206573,6343512,-4.976814299186438,2014,07,2014-07,29.28585800000002,-5.12345386264842,460.80490565,443.11217836000003,399.26102618,2.1635476037208607,481.535065,-5.259915806962049
2014-07-28,451.655548,465.061737,446.510712,449.033661,446.080719,8392066,-1.5723277609019748,2014,07,2014-07,18.55102499999998,-0.5805058770140503,461.92044065,443.29917238,399.78515429500004,2.202621377421684,481.535065,-6.749540451431088
2014-07-30,450.171448,450.616699,437.309418,446.560181,443.623505,13595305,-0.5508451180456146,2014,07,2014-07,13.307280999999989,-0.8021981438502955,461.94764860000004,443.5267316,400.283805725,1.967868682912698,481.535065,-7.26320605540948
2014-07-31,448.192688,449.874634,440.327057,442.009003,439.102264,9472953,-1.0191634170803943,2014,07,2014-07,9.54757699999999,-1.3796934143646646,461.4999496500001,443.72065128,400.74164492999995,1.9636774965376673,481.535065,-8.208345533465973
2014-08-01,440.079712,450.913513,433.351868,435.330658,432.467834,8882644,-1.5109070074755873,2014,08,2014-08,17.561645,-1.0791349545329516,460.02823639999997,443.90269902,401.07976825,1.840879745186323,481.535065,-9.595232073078613
2014-08-04,437.606232,443.64151,436.468445,441.860596,438.954834,7517951,1.4999949762325167,2014,08,2014-08,7.173065000000008,0.9721899938573109,458.89786075,444.20545172,401.383015625,1.8845941903836672,481.535065,-8.239165095900129
2014-08-05,444.927704,453.04068,439.486084,451.952362,448.980225,4030664,2.283925312950967,2014,08,2014-08,13.554596000000004,1.5788313330113486,457.80706025,444.45774542,401.711244995,1.9031262805692197,481.535065,-6.1434161601502435
2014-08-06,450.171448,450.171448,440.475464,442.800507,439.888550,4859128,-2.024960099666436,2014,08,2014-08,9.69598400000001,-1.6373630608398817,456.69647219999996,444.67442084000004,402.00163028000003,1.9114877917268773,481.535065,-8.043974533817178
2014-08-07,442.849976,445.570801,435.528534,437.309418,434.433563,4871343,-1.240081913456343,2014,08,2014-08,10.042267000000038,-1.2511139889956846,455.94206395000003,444.93660834,402.34099033,1.8376261757144925,481.535065,-9.18430457395662
2014-08-08,432.857178,433.203461,425.83252,428.306,425.489349,6491179,-2.0588209696412276,2014,08,2014-08,7.370941000000016,-1.0514271753626765,454.94030920000006,445.10678352,402.60441485999996,1.8802502379886852,481.535065,-11.05403715511351
2014-08-11,434.934875,443.690979,432.362488,441.811127,438.905670,8735749,3.153149150373802,2014,08,2014-08,11.328491000000042,1.5809842795430056,454.96999059999996,445.73009773999996,402.933386265,1.9930102957109772,481.535065,-8.249438283378174
2014-08-12,475.895538,476.884918,463.42926,468.969818,465.885773,14887582,6.147126982612182,2014,08,2014-08,13.455658000000028,-1.4553025710444911,455.8604386,446.78379586000005,403.39839847,2.375531385267657,481.535065,-2.6094147473974716
2014-08-13,471.987457,474.757751,461.153656,468.475128,465.394348,6299304,-0.10548440027754441,2014,08,2014-08,13.604094999999973,-0.7441572753489554,456.3848145,447.82463142,403.88740329,2.356668176009171,481.535065,-2.7121466221779698
2014-08-14,469.316101,480.694061,468.623535,479.457336,476.304321,6417376,2.3442456906698395,2014,08,2014-08,12.070525999999973,2.16085384208883,457.09222719999997,449.06235542,404.408315915,2.3866729624557768,481.535065,-0.431480311823185
2014-08-18,483.860107,500.283966,483.7117,498.453583,495.175659,8656402,3.962030732177593,2014,08,2014-08,16.572266000000013,3.0160527369122314,458.50210425000006,450.42375311999996,405.03929796999995,2.5272248510639552,498.453583,0
2014-08-19,502.114319,515.174255,500.185028,513.343872,509.968018,9965688,2.987297013772304,2014,08,2014-08,14.989227000000028,2.2364534479647076,460.65649575,452.00182684,405.73805316,2.5945918920187405,513.343872,0
2014-08-20,513.49231,516.460449,505.478241,506.813904,503.480988,5467442,-1.2720455733812779,2014,08,2014-08,10.982208000000014,-1.3005853972769321,462.50170295,453.26131719999995,406.38412341000003,2.621531599662408,513.343872,-1.2720455733812779
2014-08-21,510.524109,512.651306,500.778656,507.308594,503.972443,5463932,0.09760781937822453,2014,08,2014-08,11.872649999999965,-0.6298458668873524,463.7903794,454.43572028,407.04280825499995,2.5765836960934156,513.343872,-1.175679369948728
2014-08-22,509.782074,515.124756,505.181427,506.121338,502.792969,4404241,-0.2340303346014374,2014,08,2014-08,9.943329000000062,-0.718098220142602,465.11121225,455.73775457999994,407.687889125,2.574783570505336,513.343872,-1.4069582581868345
2014-08-25,511.513519,512.502869,499.987152,503.004761,499.696899,4005516,-0.6157766460342374,2014,08,2014-08,12.515717000000052,-1.6634473350058223,466.25642865,456.90226386,408.300320155,2.582605050148656,513.343872,-2.0140711838477072
2014-08-26,493.209839,509.732605,491.082642,507.209656,503.874146,4724406,0.8359553081844532,2014,08,2014-08,18.649962999999957,2.8385112974195974,468.80657515,458.37447271999997,408.88084338,2.2698307863600844,513.343872,-1.1949526106352424
2014-08-27,513.393372,518.439209,510.721985,516.163635,512.769226,3905433,1.7653408002153659,2014,08,2014-08,7.717223999999987,0.5395985127755019,472.16307385,460.17219062,409.527160975,2.2274673426140432,516.163635,0
2014-08-28,518.142395,526.008057,517.103577,519.478088,516.061890,5597525,0.6421322184000734,2014,08,2014-08,8.904480000000035,0.2577849280215706,475.80896920000004,461.83733037999997,410.243972495,2.207465146793912,519.478088,0
2014-09-01,520.417969,523.880859,511.266144,514.481689,511.098328,6321716,-0.961811309354014,2014,09,2014-09,12.61471499999999,-1.1406754481223553,479.4326035,463.55589726,410.91601427,2.2050382859772166,519.478088,-0.961811309354014
2014-09-02,514.481689,515.223694,506.61602799999997,510.771454,507.412506,4700852,-0.7211597767865272,2014,09,2014-09,8.607666000000052,-0.7211597767865272,483.20464330000004,465.09241642,411.60438081499996,2.1685337030030145,519.478088,-1.6760348898488961
2014-09-03,520.516907,524.870239,515.767883,517.054077,513.653809,7395355,1.2300262574971548,2014,09,2014-09,9.102355999999986,-0.6652675356806307,486.96431735,466.76547121999994,412.40875307000005,2.164943163087405,519.478088,-0.46662430158169643
2014-09-04,517.153015,517.153015,503.845764,507.555969,504.218170,7887159,-1.8369660781148818,2014,09,2014-09,13.307251000000008,-1.8557459246370205,489.7444977,468.2970441,413.134963855,2.2129229205542353,519.478088,-2.295018649564282
2014-09-05,507.555969,511.117737,497.810486,500.630249,497.337982,10061738,-1.3645234068757475,2014,09,2014-09,13.307250999999951,-1.3645234068757475,492.6359848,469.56049258,413.72340227,2.176240890030852,519.478088,-3.628225989774561
2014-09-08,502.609009,506.566559,497.563141,504.686737,501.367798,9265718,0.8102762484094328,2014,09,2014-09,9.00341800000001,0.4133885312031841,496.00485074999995,470.88330446,414.306399095,2.130949129483278,519.478088,-2.84734839479889
2014-09-09,505.676117,512.898621,502.213257,511.661926,508.297119,9134923,1.382082882039359,2014,09,2014-09,10.68536400000005,1.1837238894159634,500.17264704999997,472.44950561999997,414.928724075,2.029561112770706,519.478088,-1.5046182275160687
2014-09-10,508.347473,515.42157,506.962311,511.068268,507.707367,7315474,-0.11602543981355472,2014,09,2014-09,8.459258999999975,0.5352234730200005,503.6355041,474.11563415999996,415.57454698000004,1.9703693077946938,519.478088,-1.618897927413633
2014-09-11,512.502869,512.799683,505.577179,508.891632,505.545044,3994427,-0.42589926557521546,2014,09,2014-09,7.222503999999958,-0.7046276652160588,505.6315948,475.75900758000006,416.22358537,1.5190491476914032,519.478088,-2.0379023186055814
2014-09-12,509.534729,513.838562,507.951721,511.711395,508.346283,4645545,0.5540989127524043,2014,09,2014-09,5.886841000000004,0.4271869759048268,507.79340814999995,477.07291504,416.93124513000004,1.5141886178933555,519.478088,-1.4950954004435266
2014-09-15,506.566559,509.930481,504.736206,506.962311,503.628418,3002542,-0.9280786096232979,2014,09,2014-09,5.194275000000005,0.07812438325602458,509.16865690000003,478.19290162,417.55579606500004,1.4753888583034913,519.478088,-2.4092983494618467
2014-09-16,504.587799,505.329834,489.400696,494.446564,491.194977,5795527,-2.4687726737145903,2014,09,2014-09,15.929138000000023,-2.0098058296490824,508.96830595,478.78653444,418.097485825,1.3260912067170074,519.478088,-4.818590923896666
2014-09-17,496.672699,504.093109,486.185181,501.57016,498.271698,5000801,1.4407211048998134,2014,09,2014-09,17.907928000000027,0.9860539968998707,508.37962035,479.52857546,418.63051850999994,1.177529885914745,519.478088,-3.4472922753962187
2014-09-18,500.333435,521.209534,495.386475,519.824341,516.405884,7126911,3.639407296478726,2014,09,2014-09,25.823058999999944,3.895583352329831,509.03014220000006,480.44969484,419.26125307,1.41123467685435,519.824341,0
2014-09-19,519.626465,523.386169,511.068268,513.393372,510.017212,5187142,-1.2371427216410407,2014,09,2014-09,12.317901000000006,-1.199533399439163,509.3343811,481.41731692,419.855875265,1.4443295051191305,519.824341,-1.2371427216410407
2014-09-22,509.534729,536.74292,508.545349,534.318909,530.805115,7973384,4.075926597665535,2014,09,2014-09,28.19757100000004,4.864080618928711,510.74425965,483.05574344,420.54918886499996,1.696222835461239,534.318909,0
2014-09-23,535.951355,536.841858,510.623047,512.304993,508.935944,7528891,-4.119995685947172,2014,09,2014-09,26.218811000000017,-4.412035118373769,511.20927125,484.33502139999996,421.13663775000003,1.9553544722613867,534.318909,-4.119995685947172
2014-09-24,510.524109,512.255554,501.174408,507.951721,504.611298,3887411,-0.8497422550008111,2014,09,2014-09,11.081145999999933,-0.5038719924586342,511.2463745,485.66970584,421.733980735,1.9587332568740468,534.318909,-4.934728596700279
2014-09-25,507.259125,509.287384,494.693909,498.997742,495.716217,6390237,-1.7627618196415173,2014,09,2014-09,14.593474999999955,-1.6286317175664347,510.38807985000005,486.62644352,422.29817904000004,1.9526568320266429,534.318909,-6.610502904736233
2014-09-26,496.771637,507.605438,487.125092,505.676117,502.350677,7252440,1.3383577595427194,2014,09,2014-09,20.480345999999997,1.7924694843236346,509.6979813,487.58021366,422.89280107999997,1.9736323964846885,534.318909,-5.360617323763848
2014-09-29,504.686737,510.128357,502.262726,505.329834,502.006653,5160966,-0.06847920800656901,2014,09,2014-09,7.865631000000008,0.1274249852141471,509.24038855,488.3806287,423.47307711,1.9635682917638262,534.318909,-5.42542562348284
2014-09-30,509.237915,509.237915,494.990723,496.821106,493.553894,5576865,-1.683796884234628,2014,09,2014-09,14.247191999999984,-2.4383119626903667,508.54287115,488.91192997999997,424.02441347499996,1.9919264434568897,534.318909,-7.017869360112797
2014-10-01,495.881165,502.015381,493.951874,497.414734,494.143616,3727045,0.11948526196470079,2014,10,2014-10,8.063507000000016,0.30926139330176006,507.56090400000005,489.45510382,424.642533595,1.9676560061462358,534.318909,-6.906769417737367
2014-10-07,497.414734,511.315613,497.414734,499.59137,496.305969,5462324,0.4375897719185724,2014,10,2014-10,13.900878999999975,0.4375897719185724,507.16267404999996,490.04873602,425.35736620999995,1.9319556980498955,534.318909,-6.499402962360813
2014-10-08,501.619629,507.259125,496.672699,503.598389,500.286621,3963078,0.8020592909761459,2014,10,2014-10,10.58642599999996,0.39447419630383374,507.31108105000004,490.49000249999995,426.04325931,1.9157130481132363,534.318909,-5.749472736702262
2014-10-09,509.48526,516.955139,507.852783,515.075317,511.688049,3758873,2.2789842562423375,2014,10,2014-10,9.102356000000043,1.0971970023234938,507.83051005,491.19741522,426.797914915,1.973783200883751,534.318909,-3.601518058946314
2014-10-10,509.040039,509.040039,484.156921,487.471375,484.265656,7535919,-5.359204972347766,2014,10,2014-10,24.883117999999968,-4.237125245073297,506.62098249999997,491.34483406,427.42048724499995,2.29625064809348,534.318909,-8.767710296399025
2014-10-13,484.800049,492.913025,474.955627,490.983704,487.754883,5193538,0.7205200510491443,2014,10,2014-10,17.957398000000012,1.2755062654706926,505.6167543,492.04037362,428.05245868,2.305779560489343,534.318909,-8.110363356053337
2014-10-14,493.605591,494.891785,480.941437,482.821259,479.646118,3886857,-1.6624675999429894,2014,10,2014-10,13.95034800000002,-2.18480750555356,504.31323565,492.71612558,428.63842365,2.3293248144433685,534.318909,-9.637998792964291
2014-10-15,482.821259,482.821259,482.821259,482.821259,479.646118,0,0,2014,10,2014-10,0,0,502.86872885,493.44134714,429.203858835,2.3227103003192373,534.318909,-9.637998792964291
2014-10-16,480.298309,495.782227,476.588104,478.665833,475.518005,6643744,-0.8606551436045977,2014,10,2014-10,19.19412299999999,-0.3398879341047184,501.45390495000004,494.17448373999997,429.73887027999996,2.3217450236538144,534.318909,-10.415704004216693
2014-10-17,478.616364,478.616364,463.033508,470.750732,467.654968,9595387,-1.6535755122509428,2014,10,2014-10,15.582855999999992,-1.6434105876078964,500.26911335000005,494.88288522000005,430.24914706999994,2.2878543793012374,534.318909,-11.897047985625367
2014-10-20,482.722321,491.725739,479.457336,489.400696,486.182281,5839603,3.961749336164591,2014,10,2014-10,12.268402999999978,1.3834817056242898,499.66064015,495.83368722,430.864546395,2.448025326088929,534.318909,-8.406629869054472
2014-10-21,493.753998,498.799866,488.510254,496.12854,492.865875,3972592,1.3747107543958224,2014,10,2014-10,10.289612000000034,0.48091600465379164,498.4758501,496.71721078,431.50542240000004,2.3149994108584515,534.318909,-7.147485959550794
2014-10-22,503.252106,514.976379,503.252106,513.640686,510.262848,5842953,3.529759848123225,2014,10,2014-10,11.724272999999926,2.064289423957211,498.48821580000003,498.13401436,432.219512975,2.4451375804605706,534.318909,-3.8700152009780373
2014-10-27,511.513519,512.502869,496.920044,498.354645,495.077362,3177278,-2.9760183366782504,2014,10,2014-10,15.582825000000014,-2.572536895158771,496.6900026,499.3549189,432.849258305,2.337209384156635,534.318909,-6.7308611756429455
2014-10-28,500.333435,505.873993,497.711548,503.252106,499.942596,2422395,0.9827260664942775,2014,10,2014-10,8.162444999999991,0.5833451845967514,496.23735825000006,500.85384101999995,433.510663945,2.173533751346512,534.318909,-5.814281036421255
2014-10-29,510.029419,521.8526,510.029419,520.615845,517.192139,4416090,3.450306276512633,2014,10,2014-10,11.823181000000034,2.0756500714716646,496.87056444999996,502.42993538,434.27175037,2.3009265182130276,534.318909,-2.5645852634423476
2014-10-30,516.806702,525.711243,514.580627,521.35791,517.929321,6242397,0.14253599984071005,2014,10,2014-10,11.130615999999918,0.8806402824087166,497.98857285,503.47769722,435.08428516,2.2566479014159717,534.318909,-2.425704720848653
2014-10-31,520.764282,532.785339,515.42157,530.163452,526.676941,3956550,1.6889629621232871,2014,10,2014-10,17.363769000000048,1.804879928381883,499.2129396,504.7114637,435.919823185,2.2669371628511823,534.318909,-0.7777110130309755
2014-11-03,524.969177,530.212952,520.665344,525.760681,522.303101,2794484,-0.8304553969895363,2014,11,2014-11,9.547607999999968,0.15077151853432183,500.23448195000003,505.63753060000005,436.74249912,2.279140667816254,534.318909,-1.6017078669398142
2014-11-05,523.386169,534.071533,515.718384,530.31189,526.824402,6584901,0.8656427086452232,2014,11,2014-11,18.35314900000003,1.3232525829317345,501.90902115,506.27469674,437.56245441500005,2.2377911426482697,534.318909,-0.7499302256585522
2014-11-07,531.400208,538.17749,526.552185,527.690002,524.219788,2480434,-0.49440490576213547,2014,11,2014-11,11.625305000000026,-0.6981943070673339,503.4227845500001,506.56161934000005,438.380678135,2.2453260368566137,534.318909,-1.2406274395952388
2014-11-10,525.117615,528.77832,513.244934,516.757263,513.358948,3389879,-2.071810903857163,2014,11,2014-11,15.533386000000064,-1.5920913260546468,504.2810792,506.76048652,439.148937715,2.3076538425636968,534.318909,-3.286734888882624
2014-11-11,519.428589,521.9021,511.612457,516.163635,512.769226,2551014,-0.11487559875863168,2014,11,2014-11,10.289643000000012,-0.6285664803867753,504.90934150000004,506.93758734000005,439.86896472,2.3040530322012374,534.318909,-3.3978348312580424
2014-11-12,517.845581,531.202332,516.361511,526.205933,522.745483,3617680,1.9455648013638078,2014,11,2014-11,14.840821000000005,1.6144488447415988,505.46587230000006,507.33927924000005,440.66072238,2.288984473212132,534.318909,-1.5183771083796707
